index,symbol,cluster,d0,d7,d12,d19,d26,d33,d49,d63,d77
87,HSP90AA1,1,0.699620983011,-1.53922592018,0.0165494780453,0.674594340446,1.46231093296,-0.858591787585,-0.117382491396,0.763685126946,-1.10156066225
88,HSPA4,1,2.44138372979,0.265516105675,0.395458418957,-0.456061411378,-0.582510110434,-0.327272549613,-0.277345209167,-0.637838787127,-0.821330186701
89,HSPD1,1,2.63841980639,-0.16532805856,-0.126088896411,-0.44305503216,-0.184321787987,-0.484090857992,-0.416199080706,-0.30475042248,-0.514585670097
90,HTR7,1,2.6484240976,-0.388587844502,-0.405365679245,-0.37631567639,-0.409570990114,-0.394885489651,-0.37208206443,-0.254007603237,-0.0476087500349
91,IARS,1,2.57561097201,0.226639446085,-0.138885566032,-0.395223288491,-0.354096580176,-0.673694439066,-0.55355847837,-0.437880923059,-0.248911142898
92,ICA1,1,2.60729389606,0.163995745336,-0.49321151998,-0.217500534623,-0.526121689655,-0.3050095935,-0.482694171149,-0.411533162877,-0.335218969617
93,IKBKB,1,2.2360838464,0.950173658253,-0.402882013582,-0.270704278496,-0.587236701522,-0.984420217072,-0.577924742657,-0.45326172493,0.0901721736028
94,IL2RB,1,2.4908828382,0.0863026036867,-0.4306120201,-0.514581423885,-0.848015009401,-0.624204831238,-0.436709490335,0.140742827708,0.136194505365
95,IL6,1,2.61107753975,-0.477916646834,-0.410429000164,-0.509193188274,-0.508896655449,-0.458598810257,-0.236143365048,0.0178395964228,-0.0277394701436
96,ITGAM,1,2.66157759956,-0.333413414257,-0.257572732983,-0.352224030904,-0.454935491848,-0.351840279122,-0.370303283963,-0.265364869702,-0.275923496775
97,ITGAX,1,1.08670427367,-1.13096376602,0.445561483249,1.08555475536,0.231812392495,0.945623846759,-0.590249457482,-1.63530116124,-0.438742366791
98,ITPR3,1,2.66438748749,-0.332188776439,-0.356566464306,-0.29296663266,-0.323478336986,-0.360349659863,-0.36589467159,-0.383715183452,-0.249227762191
99,KDR,1,2.55292264432,0.269657733831,0.05339153141,-0.517069725562,-0.480316156688,-0.370448520058,-0.570361947298,-0.526762447405,-0.411013112548
100,KHK,1,2.58123399724,0.277865101591,-0.524718436295,-0.378029706602,-0.255804055619,-0.359715495573,-0.527215137211,-0.544673414836,-0.26894285269
101,KLK1,1,2.48657929158,-0.715318514369,-0.792837041545,-0.581986719131,-0.294330451953,0.290270470544,-0.0993860519115,0.0925201224631,-0.385511105679
102,KLKB1,1,2.66655712046,-0.321921641353,-0.333930042407,-0.344356892814,-0.339079398161,-0.34631764591,-0.333393957502,-0.320540639004,-0.327016903306
103,KRT18,1,2.44856781538,-0.507889294704,0.459265437908,0.229826927937,-0.442963612632,-0.603474336663,-0.721752498997,-0.553944240258,-0.307636197971
104,LAD1,1,2.66427074233,-0.229438380379,-0.317392951434,-0.339542053147,-0.367494134302,-0.339966349714,-0.340455597239,-0.362079745057,-0.367901531055
105,LAP3,1,2.57523287816,0.0401163422753,-0.568351942252,-0.361170804854,-0.516962192411,-0.732225211854,-0.202008527372,0.0264921730556,-0.261122714749
106,LDLR,1,1.59634783714,-0.41346800702,-0.720854390848,-0.461626920489,-0.140370692678,1.86188173543,-0.394000420794,-0.775247249453,-0.552661891279
107,MMP3,1,2.63624340331,-0.209777982854,-0.530591444062,-0.443984399684,-0.49164932674,-0.338323521984,-0.370415228079,-0.16144864405,-0.0900528558604
108,MTAP,1,2.63657062654,-0.443032078682,-0.293843627649,-0.22144384578,-0.381081636049,-0.194723598571,-0.0759109080516,-0.490392676482,-0.536142255277
109,MYC,1,2.58261853548,-0.466295738257,-0.500965976579,-0.374991314139,-0.557275720638,-0.43027980022,-0.297212477432,-0.238611336844,0.283013828625
110,MYD88,1,2.47187679415,0.53032789353,-0.242555395954,-0.658740250479,-0.766884249919,-0.440196788937,-0.445079095709,-0.356922075634,-0.0918268310484
111,NKX2-2,1,2.15008871027,-0.295488457457,0.877981256232,0.307528821585,-0.520664164437,-0.508174986034,-1.0454587819,-0.0732318164933,-0.892580581764
112,NLRP10,1,2.62868195831,-0.452946104779,-0.452946104779,-0.452946104779,-0.452946104779,-0.452946104779,-0.213757463163,-0.0148519637142,-0.135342007537
113,NOX4,1,2.61486500581,-0.461757600162,-0.72211326244,-0.39622342458,-0.168522290744,-0.410893085349,-0.202899577562,-0.142845174845,-0.109610590132
114,NPHS2,1,2.23613970416,-0.794781897116,-0.794781897116,-0.397338898466,-0.279948696603,-0.299711351565,-0.251327406747,1.05829429683,-0.476543853379
115,NR1I3,1,2.4470291933,0.448071428258,0.203783350559,-0.447035632529,-0.46901730164,-0.78055368758,-0.229257716794,-0.578645591905,-0.594374041672
